CI_DateTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/CI_DateTypeCode;.
MD_DistributionUnits;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_DistributionUnits;.
MD_MediumFormatCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_MediumFormatCode;.
MD_MediumNameCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_MediumNameCode;.
MD_ClassificationCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_ClassificationCode;.
MD_RestrictionCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_RestrictionCode;.
DQ_EvaluationMethodTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/DQ_EvaluationMethodTypeCode;.
MD_CoverageContentTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_CoverageContentTypeCode;.
MD_ImagingConditionCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_ImagingConditionCode;.
MD_ObligationCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_ObligationCode;.
MD_DatatypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_DatatypeCode;.
MD_PixelOrientationCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_PixelOrientationCode;.
MD_TopologyLevelCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_TopologyLevelCode;.
MD_GeometricObjectTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_GeometricObjectTypeCode;.
MD_CellGeometryCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_CellGeometryCode;.
MD_DimensionNameTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_DimensionNameTypeCode;.
CharacterString;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/CharacterString;.
AccessConstraints;/PhysicalSystem/legalConstraints/MD_LegalConstraints/accessConstraints;.
MD_RestrictionCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/accessConstraints/MD_RestrictionCode;.
UseConstraints;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useConstraints;.
MD_RestrictionCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useConstraints/MD_RestrictionCode;.
OtherConstraints;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints;.
LocalisedCharacterString;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/LocalisedCharacterString;.
LanguageCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/LanguageCode;.
Country;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/Country;.
MD_TopicCategoryCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_TopicCategoryCode;.
MD_CharacterSetCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_CharacterSetCode;.
MD_SpatialRepresentationTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_SpatialRepresentationTypeCode;.
MD_ProgressCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_ProgressCode;.
MD_KeywordTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_KeywordTypeCode;.
DS_AssociationTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/DS_AssociationTypeCode;.
DS_InitiativeTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/DS_InitiativeTypeCode;.
MD_MaintenanceFrequencyCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_MaintenanceFrequencyCode;.
MD_ScopeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_ScopeCode;.
CI_RoleCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/CI_RoleCode;.
CI_PresentationFormCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/CI_PresentationFormCode;.
CI_OnLineFunctionCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/CI_OnLineFunctionCode;.
CI_DateTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/CI_DateTypeCode;.
MD_DistributionUnits;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_DistributionUnits;.
MD_MediumFormatCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_MediumFormatCode;.
MD_MediumNameCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_MediumNameCode;.
MD_ClassificationCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_ClassificationCode;.
MD_RestrictionCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_RestrictionCode;.
DQ_EvaluationMethodTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/DQ_EvaluationMethodTypeCode;.
MD_CoverageContentTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_CoverageContentTypeCode;.
MD_ImagingConditionCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_ImagingConditionCode;.
MD_ObligationCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_ObligationCode;.
MD_DatatypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_DatatypeCode;.
MD_PixelOrientationCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_PixelOrientationCode;.
MD_TopologyLevelCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_TopologyLevelCode;.
MD_GeometricObjectTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_GeometricObjectTypeCode;.
MD_CellGeometryCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_CellGeometryCode;.
MD_DimensionNameTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/MD_DimensionNameTypeCode;.
CharacterString;/PhysicalSystem/legalConstraints/MD_LegalConstraints/otherConstraints/CharacterString;.
Characteristics;/PhysicalSystem/characteristics;.
CharacteristicList;/PhysicalSystem/characteristics/CharacteristicList;.
Extension;/PhysicalSystem/characteristics/CharacteristicList/extension;.
Identifier;/PhysicalSystem/characteristics/CharacteristicList/identifier;.
Label;/PhysicalSystem/characteristics/CharacteristicList/label;.
